	drug	cell line	time point	drug dose	count
34667	fulvestrant	PC3	24	2.0	20
34668	fulvestrant	PC3	24	2.000000	1
34669	fulvestrant	PC3	24	3.32999992371	9
34670	fulvestrant	PC3	24	3.3333299160000003	6
34671	fulvestrant	PC3	6	0.0799999982119	7
34672	fulvestrant	PC3	6	0.08	8
34673	fulvestrant	PC3	6	0.080000	2
34674	fulvestrant	PC3	6	0.4	8
34675	fulvestrant	PC3	6	0.400000	2
34676	fulvestrant	PC3	6	0.40000000596	7
34677	fulvestrant	PC3	6	10.0	20
34678	fulvestrant	PC3	6	10.000000	2
34679	fulvestrant	PC3	6	2.0	14
34680	fulvestrant	PC3	6	2.000000	2
34681	fulvestrant	VCAP	24	0.0	12
34682	fulvestrant	VCAP	24	0.0799999982119	3
34683	fulvestrant	VCAP	24	0.08	6
34684	fulvestrant	VCAP	24	0.080000	9
34685	fulvestrant	VCAP	24	0.330000	1
34686	fulvestrant	VCAP	24	0.330000013113	2
34687	fulvestrant	VCAP	24	0.4	6
34688	fulvestrant	VCAP	24	0.400000	9
34689	fulvestrant	VCAP	24	0.40000000596	3
34690	fulvestrant	VCAP	24	1.0	6
34691	fulvestrant	VCAP	24	1.000000	1
34692	fulvestrant	VCAP	24	10.0	102
34693	fulvestrant	VCAP	24	10.000000	10
34694	fulvestrant	VCAP	24	2.0	9
34695	fulvestrant	VCAP	24	2.000000	9
34696	fulvestrant	VCAP	24	20.0	4
34697	fulvestrant	VCAP	24	3.29999995232	2
34698	fulvestrant	VCAP	24	3.300000	1
34699	fulvestrant	VCAP	24	5.0	4
34700	fulvestrant	VCAP	48	1.0	2
34701	fulvestrant	VCAP	48	20.0	2
34702	fulvestrant	VCAP	48	5.0	2
34703	fulvestrant	VCAP	6	0.0799999982119	9
34704	fulvestrant	VCAP	6	0.08	4
34705	fulvestrant	VCAP	6	0.4	4
34706	fulvestrant	VCAP	6	0.40000000596	9
34707	fulvestrant	VCAP	6	1.0	4
34708	fulvestrant	VCAP	6	10.0	89
34709	fulvestrant	VCAP	6	2.0	12
34710	fulvestrant	VCAP	6	20.0	4
34711	fulvestrant	VCAP	6	5.0	4
34712	gangaleoidin	HEPG2	24	10.0	3
34713	gangaleoidin	HEPG2	24	2.5	3
34714	gangaleoidin	HEPG2	6	10.0	3
34715	gangaleoidin	HEPG2	6	2.5	3
34716	gangaleoidin	HUH7	24	10.0	3
34717	gangaleoidin	HUH7	24	2.5	3
34718	gangaleoidin	HUH7	6	10.0	3
34719	gangaleoidin	HUH7	6	2.5	3
34720	gangaleoidin	PHH	24	10.0	3
34721	gangaleoidin	PHH	24	2.5	3
34722	gangaleoidin	PHH	6	10.0	3
34723	gangaleoidin	PHH	6	2.5	3
34724	gatifloxacin	MCF7	24	0.3704	3
34725	gatifloxacin	MCF7	24	1.1111	3
34726	gatifloxacin	MCF7	24	10.0	9
34727	gatifloxacin	MCF7	24	3.3333	2
34728	gatifloxacin	MCF7	6	0.3704	3
34729	gatifloxacin	MCF7	6	1.1111	3
34730	gatifloxacin	MCF7	6	10.0	6
34731	gatifloxacin	MCF7	6	3.3333	3
34732	gefitinib	A549	6	0.0015	3
34733	gefitinib	A549	6	0.0046	3
34734	gefitinib	A549	6	0.0137	3
34735	gefitinib	A549	6	0.0412	3
34736	gefitinib	A549	6	0.1235	3
34737	gefitinib	A549	6	0.3704	3
34738	gefitinib	A549	6	1.1111	3
34739	gefitinib	A549	6	10.0	9
34740	gefitinib	A549	6	3.3333	3
34741	gefitinib	BT20	24	0.08	3
34742	gefitinib	BT20	24	0.4	3
34743	gefitinib	BT20	24	10.0	3
34744	gefitinib	BT20	24	2.0	3
34745	gefitinib	BT20	6	0.08	3
34746	gefitinib	BT20	6	0.4	3
34747	gefitinib	BT20	6	10.0	3
34748	gefitinib	BT20	6	2.0	3
34749	gefitinib	HCC515	6	0.0015	3
34750	gefitinib	HCC515	6	0.0046	3
34751	gefitinib	HCC515	6	0.0137	3
34752	gefitinib	HCC515	6	0.0412	3
34753	gefitinib	HCC515	6	0.1235	3
34754	gefitinib	HCC515	6	0.3704	3
34755	gefitinib	HCC515	6	1.1111	3
34756	gefitinib	HCC515	6	10.0	9
34757	gefitinib	HCC515	6	3.3333	3
34758	gefitinib	HS578T	24	0.08	3
34759	gefitinib	HS578T	24	0.4	3
34760	gefitinib	HS578T	24	10.0	3
34761	gefitinib	HS578T	24	2.0	3
34762	gefitinib	HS578T	6	0.08	3
34763	gefitinib	HS578T	6	0.4	3
34764	gefitinib	HS578T	6	10.0	3
34765	gefitinib	HS578T	6	2.0	3
34766	gefitinib	MCF10A	24	0.08	2
34767	gefitinib	MCF10A	24	0.4	2
34768	gefitinib	MCF10A	24	10.0	2
34769	gefitinib	MCF10A	24	2.0	2
34770	gefitinib	MCF10A	6	0.08	3
34771	gefitinib	MCF10A	6	0.4	3
34772	gefitinib	MCF10A	6	10.0	3
34773	gefitinib	MCF10A	6	2.0	3
34774	gefitinib	MCF7	24	0.0015	1
34775	gefitinib	MCF7	24	0.0046	1
34776	gefitinib	MCF7	24	0.0137	1
34777	gefitinib	MCF7	24	0.0412	1
34778	gefitinib	MCF7	24	0.08	2
34779	gefitinib	MCF7	24	0.1235	1
34780	gefitinib	MCF7	24	0.3704	1
34781	gefitinib	MCF7	24	0.4	2
34782	gefitinib	MCF7	24	1.1111	1
34783	gefitinib	MCF7	24	10.0	12
34784	gefitinib	MCF7	24	2.0	2
34785	gefitinib	MCF7	24	3.3333	1
34786	gefitinib	MCF7	6	0.0015	2
34787	gefitinib	MCF7	6	0.0046	2
34788	gefitinib	MCF7	6	0.0137	2
34789	gefitinib	MCF7	6	0.0412	2
34790	gefitinib	MCF7	6	0.08	3
34791	gefitinib	MCF7	6	0.1235	2
34792	gefitinib	MCF7	6	0.3704	2
34793	gefitinib	MCF7	6	0.4	3
34794	gefitinib	MCF7	6	1.1111	2
34795	gefitinib	MCF7	6	10.0	19
34796	gefitinib	MCF7	6	2.0	3
34797	gefitinib	MCF7	6	3.3333	2
34798	gefitinib	MDAMB231	24	0.08	3
34799	gefitinib	MDAMB231	24	0.4	3
34800	gefitinib	MDAMB231	24	10.0	3
34801	gefitinib	MDAMB231	24	2.0	3
34802	gefitinib	MDAMB231	6	0.08	3
34803	gefitinib	MDAMB231	6	0.4	3
34804	gefitinib	MDAMB231	6	10.0	3
34805	gefitinib	MDAMB231	6	2.0	3
34806	gefitinib	PC3	24	0.0015	1
34807	gefitinib	PC3	24	0.0046	1
34808	gefitinib	PC3	24	0.0137	1
34809	gefitinib	PC3	24	0.0412	1
34810	gefitinib	PC3	24	0.1235	1
34811	gefitinib	PC3	24	0.3704	1
34812	gefitinib	PC3	24	1.1111	1
34813	gefitinib	PC3	24	10.0	14
34814	gefitinib	PC3	24	3.3333	1
34815	gefitinib	PC3	6	0.0015	2
34816	gefitinib	PC3	6	0.0046	2
34817	gefitinib	PC3	6	0.0137	2
34818	gefitinib	PC3	6	0.0412	2
34819	gefitinib	PC3	6	0.1235	2
34820	gefitinib	PC3	6	0.3704	2
34821	gefitinib	PC3	6	1.1111	2
34822	gefitinib	PC3	6	10.0	12
34823	gefitinib	PC3	6	3.3333	2
34824	gefitinib	SKBR3	24	0.08	2
34825	gefitinib	SKBR3	24	0.4	3
34826	gefitinib	SKBR3	24	10.0	3
34827	gefitinib	SKBR3	24	2.0	3
34828	gefitinib	SKBR3	6	0.08	3
34829	gefitinib	SKBR3	6	0.4	3
34830	gefitinib	SKBR3	6	10.0	3
34831	gefitinib	SKBR3	6	2.0	3
34832	geldanamycin	A375	24	0.0399999991059	9
34833	geldanamycin	A375	24	0.119999997318	9
34834	geldanamycin	A375	24	0.37000000476800005	9
34835	geldanamycin	A375	24	0.370370000601	6
34836	geldanamycin	A375	24	1.1100000143100002	9
34837	geldanamycin	A375	24	1.111109972	6
34838	geldanamycin	A375	24	10.0	73
34839	geldanamycin	A375	24	3.32999992371	9
34840	geldanamycin	A375	24	3.3333299160000003	6
34841	geldanamycin	A549	24	0.00150000001304	11
34842	geldanamycin	A549	24	0.00449999980628	11
34843	geldanamycin	A549	24	0.0130000002682	11
34844	geldanamycin	A549	24	0.0399999991059	9
34845	geldanamycin	A549	24	0.0412000007927	12
34846	geldanamycin	A549	24	0.119999997318	9
34847	geldanamycin	A549	24	0.12349999695999997	11
34848	geldanamycin	A549	24	0.37000000476800005	6
34849	geldanamycin	A549	24	0.3700000047680001	3
34850	geldanamycin	A549	24	0.370370000601	6
34851	geldanamycin	A549	24	0.370400011539	12
34852	geldanamycin	A549	24	1.1100000143100002	21
34853	geldanamycin	A549	24	1.111109972	6
34854	geldanamycin	A549	24	10.0	112
34855	geldanamycin	A549	24	3.32999992371	21
34856	geldanamycin	A549	24	3.3333299160000003	6
34857	geldanamycin	A549	6	0.00150000001304	12
34858	geldanamycin	A549	6	0.00449999980628	12
34859	geldanamycin	A549	6	0.0130000002682	12
34860	geldanamycin	A549	6	0.0412000007927	12
34861	geldanamycin	A549	6	0.12349999695999997	12
34862	geldanamycin	A549	6	0.370400011539	12
34863	geldanamycin	A549	6	1.1100000143100002	11
34864	geldanamycin	A549	6	10.0	58
34865	geldanamycin	A549	6	3.32999992371	12
34866	geldanamycin	CD34	24	0.370370000601	2
34867	geldanamycin	CD34	24	1.111109972	2
34868	geldanamycin	CD34	24	10.0	2
34869	geldanamycin	CD34	24	3.3333299160000003	2
34870	geldanamycin	CD34	6	0.37037	3
34871	geldanamycin	CD34	6	1.11111	3
34872	geldanamycin	CD34	6	10.0	3
34873	geldanamycin	CD34	6	3.33333	3
34874	geldanamycin	HA1E	24	0.0399999991059	9
34875	geldanamycin	HA1E	24	0.119999997318	9
34876	geldanamycin	HA1E	24	0.37000000476800005	6
34877	geldanamycin	HA1E	24	0.3700000047680001	3
34878	geldanamycin	HA1E	24	1.1100000143100002	9
34879	geldanamycin	HA1E	24	10.0	36
34880	geldanamycin	HA1E	24	3.32999992371	9
34881	geldanamycin	HCC515	24	0.0399999991059	9
34882	geldanamycin	HCC515	24	0.119999997318	9
34883	geldanamycin	HCC515	24	0.37000000476800005	6
34884	geldanamycin	HCC515	24	0.3700000047680001	3
34885	geldanamycin	HCC515	24	1.1100000143100002	9
34886	geldanamycin	HCC515	24	10.0	27
34887	geldanamycin	HCC515	24	3.32999992371	9
34888	geldanamycin	HEPG2	24	0.0399999991059	9
34889	geldanamycin	HEPG2	24	0.119999997318	9
34890	geldanamycin	HEPG2	24	0.37000000476800005	6
34891	geldanamycin	HEPG2	24	0.3700000047680001	3
34892	geldanamycin	HEPG2	24	1.1100000143100002	9
34893	geldanamycin	HEPG2	24	10.0	12
34894	geldanamycin	HEPG2	24	3.32999992371	9
34895	geldanamycin	HL60	24	0.370370000601	5
34896	geldanamycin	HL60	24	1.111109972	5
34897	geldanamycin	HL60	24	10.0	5
34898	geldanamycin	HL60	24	3.3333299160000003	4
34899	geldanamycin	HL60	6	0.37037	6
34900	geldanamycin	HL60	6	1.11111	6
34901	geldanamycin	HL60	6	10.0	6
34902	geldanamycin	HL60	6	3.33333	6
34903	geldanamycin	HT29	24	0.0399999991059	9
34904	geldanamycin	HT29	24	0.119999997318	9
34905	geldanamycin	HT29	24	0.37000000476800005	6
34906	geldanamycin	HT29	24	0.3700000047680001	3
34907	geldanamycin	HT29	24	0.370370000601	5
34908	geldanamycin	HT29	24	1.1100000143100002	9
34909	geldanamycin	HT29	24	1.111109972	6
34910	geldanamycin	HT29	24	10.0	65
34911	geldanamycin	HT29	24	3.32999992371	9
34912	geldanamycin	HT29	24	3.3333299160000003	6
34913	geldanamycin	MCF7	24	0.00150000001304	12
34914	geldanamycin	MCF7	24	0.00449999980628	12
34915	geldanamycin	MCF7	24	0.0130000002682	12
34916	geldanamycin	MCF7	24	0.0399999991059	9
34917	geldanamycin	MCF7	24	0.0412000007927	12
34918	geldanamycin	MCF7	24	0.08	3
34919	geldanamycin	MCF7	24	0.1	9
34920	geldanamycin	MCF7	24	0.119999997318	9
34921	geldanamycin	MCF7	24	0.12349999695999997	12
34922	geldanamycin	MCF7	24	0.2	9
34923	geldanamycin	MCF7	24	0.37000000476800005	5
34924	geldanamycin	MCF7	24	0.3700000047680001	3
34925	geldanamycin	MCF7	24	0.370370000601	6
34926	geldanamycin	MCF7	24	0.370400011539	12
34927	geldanamycin	MCF7	24	0.4	4
34928	geldanamycin	MCF7	24	1.0	9
34929	geldanamycin	MCF7	24	1.1100000143100002	21
34930	geldanamycin	MCF7	24	1.111109972	6
34931	geldanamycin	MCF7	24	10.0	171
34932	geldanamycin	MCF7	24	2.0	4
34933	geldanamycin	MCF7	24	3.32999992371	21
34934	geldanamycin	MCF7	24	3.3333299160000003	6
34935	geldanamycin	MCF7	24	5.0	9
34936	geldanamycin	MCF7	6	0.00150000001304	13
34937	geldanamycin	MCF7	6	0.00449999980628	13
34938	geldanamycin	MCF7	6	0.0130000002682	13
34939	geldanamycin	MCF7	6	0.0412000007927	13
34940	geldanamycin	MCF7	6	0.08	4
34941	geldanamycin	MCF7	6	0.1	9
34942	geldanamycin	MCF7	6	0.12349999695999997	13
34943	geldanamycin	MCF7	6	0.2	9
34944	geldanamycin	MCF7	6	0.370400011539	13
34945	geldanamycin	MCF7	6	0.4	4
34946	geldanamycin	MCF7	6	1.0	9
34947	geldanamycin	MCF7	6	1.1100000143100002	13
34948	geldanamycin	MCF7	6	10.0	126
34949	geldanamycin	MCF7	6	2.0	4
34950	geldanamycin	MCF7	6	3.32999992371	13
34951	geldanamycin	MCF7	6	5.0	9
34952	geldanamycin	NEU	24	0.370370000601	4
34953	geldanamycin	NEU	24	1.111109972	4
34954	geldanamycin	NEU	24	10.0	21
34955	geldanamycin	NEU	24	3.3333299160000003	4
34956	geldanamycin	NPC	24	0.370370000601	6
34957	geldanamycin	NPC	24	1.111109972	6
34958	geldanamycin	NPC	24	10.0	30
34959	geldanamycin	NPC	24	3.3333299160000003	6
34960	geldanamycin	PC3	24	0.0399999991059	9
34961	geldanamycin	PC3	24	0.0799999982119	8
34962	geldanamycin	PC3	24	0.08	12
34963	geldanamycin	PC3	24	0.080000	1
34964	geldanamycin	PC3	24	0.1	9
34965	geldanamycin	PC3	24	0.119999997318	9
34966	geldanamycin	PC3	24	0.2	9
34967	geldanamycin	PC3	24	0.37000000476800005	6
34968	geldanamycin	PC3	24	0.3700000047680001	3
34969	geldanamycin	PC3	24	0.370370000601	6
34970	geldanamycin	PC3	24	0.4	12
34971	geldanamycin	PC3	24	0.400000	1
34972	geldanamycin	PC3	24	0.40000000596	8
34973	geldanamycin	PC3	24	1.0	9
34974	geldanamycin	PC3	24	1.1100000143100002	9
34975	geldanamycin	PC3	24	1.111109972	6
34976	geldanamycin	PC3	24	10.0	169
34977	geldanamycin	PC3	24	10.000000	1
34978	geldanamycin	PC3	24	2.0	20
34979	geldanamycin	PC3	24	2.000000	1
34980	geldanamycin	PC3	24	3.32999992371	9
34981	geldanamycin	PC3	24	3.3333299160000003	6
34982	geldanamycin	PC3	24	5.0	9
34983	geldanamycin	PC3	6	0.0799999982119	7
34984	geldanamycin	PC3	6	0.08	8
34985	geldanamycin	PC3	6	0.080000	2
34986	geldanamycin	PC3	6	0.1	9
34987	geldanamycin	PC3	6	0.2	9
34988	geldanamycin	PC3	6	0.370370	3
34989	geldanamycin	PC3	6	0.4	8
34990	geldanamycin	PC3	6	0.400000	2
34991	geldanamycin	PC3	6	0.40000000596	6
34992	geldanamycin	PC3	6	1.0	9
34993	geldanamycin	PC3	6	1.111110	3
34994	geldanamycin	PC3	6	10.0	110
34995	geldanamycin	PC3	6	10.000000	5
34996	geldanamycin	PC3	6	2.0	15
34997	geldanamycin	PC3	6	2.000000	2
34998	geldanamycin	PC3	6	3.333330	3
34999	geldanamycin	PC3	6	5.0	9
35000	geldanamycin	U937	24	0.37037000060099995	2
35001	geldanamycin	U937	24	1.111109972	2
35002	geldanamycin	U937	24	10.0	2
35003	geldanamycin	U937	24	3.3333299160000003	2
35004	geldanamycin	U937	6	0.370370	3
35005	geldanamycin	U937	6	1.111110	3
35006	geldanamycin	U937	6	10.0	2
35007	geldanamycin	U937	6	10.000000	3
35008	geldanamycin	U937	6	3.333330	3
35009	geldanamycin	VCAP	24	0.0799999982119	2
35010	geldanamycin	VCAP	24	0.08	6
35011	geldanamycin	VCAP	24	0.080000	9
35012	geldanamycin	VCAP	24	0.4	6
35013	geldanamycin	VCAP	24	0.400000	9
35014	geldanamycin	VCAP	24	0.40000000596	3
35015	geldanamycin	VCAP	24	1.0	4
35016	geldanamycin	VCAP	24	10.0	118
35017	geldanamycin	VCAP	24	10.000000	8
35018	geldanamycin	VCAP	24	2.0	9
35019	geldanamycin	VCAP	24	2.000000	9
35020	geldanamycin	VCAP	24	20.0	4
35021	geldanamycin	VCAP	24	5.0	4
35022	geldanamycin	VCAP	48	1.0	4
35023	geldanamycin	VCAP	48	20.0	4
35024	geldanamycin	VCAP	48	5.0	4
35025	geldanamycin	VCAP	6	0.0799999982119	9
35026	geldanamycin	VCAP	6	0.08	4
35027	geldanamycin	VCAP	6	0.4	4
35028	geldanamycin	VCAP	6	0.40000000596	9
35029	geldanamycin	VCAP	6	1.0	4
35030	geldanamycin	VCAP	6	10.0	159
35031	geldanamycin	VCAP	6	2.0	13
35032	geldanamycin	VCAP	6	20.0	4
35033	geldanamycin	VCAP	6	5.0	4
35034	gemcitabine	A549	24	0.0015999999595799998	3
35035	gemcitabine	A549	24	0.00499999988824	3
35036	gemcitabine	A549	24	0.0152000002563	3
35037	gemcitabine	A549	24	0.0456999987364	3
35038	gemcitabine	A549	24	0.08	2
35039	gemcitabine	A549	24	0.137040004134	3
35040	gemcitabine	A549	24	0.411100000143	3
35041	gemcitabine	A549	24	1.23329997063	3
35042	gemcitabine	A549	24	11.100000381500001	3
35043	gemcitabine	A549	24	3.70000004768	2
35044	gemcitabine	A549	6	0.0015	3
35045	gemcitabine	A549	6	0.0015999999595799998	3
35046	gemcitabine	A549	6	0.0046	3
35047	gemcitabine	A549	6	0.00499999988824	3
35048	gemcitabine	A549	6	0.0137	3
35049	gemcitabine	A549	6	0.0152000002563	3
35050	gemcitabine	A549	6	0.0412	3
35051	gemcitabine	A549	6	0.0456999987364	3
35052	gemcitabine	A549	6	0.08	4
35053	gemcitabine	A549	6	0.1235	3
35054	gemcitabine	A549	6	0.137040004134	3
35055	gemcitabine	A549	6	0.3704	3
35056	gemcitabine	A549	6	0.411100000143	3
35057	gemcitabine	A549	6	1.1111	3
35058	gemcitabine	A549	6	1.23329997063	3
35059	gemcitabine	A549	6	10.0	3
35060	gemcitabine	A549	6	11.100000381500001	3
35061	gemcitabine	A549	6	3.3333	3
35062	gemcitabine	A549	6	3.70000004768	3
35063	gemcitabine	HCC515	6	0.0015	3
35064	gemcitabine	HCC515	6	0.0046	3
35065	gemcitabine	HCC515	6	0.0137	3
35066	gemcitabine	HCC515	6	0.0412	3
35067	gemcitabine	HCC515	6	0.08	4
35068	gemcitabine	HCC515	6	0.1235	3
35069	gemcitabine	HCC515	6	0.3704	3
35070	gemcitabine	HCC515	6	1.1111	3
35071	gemcitabine	HCC515	6	10.0	3
35072	gemcitabine	HCC515	6	3.3333	3
35073	gemcitabine	MCF7	24	0.0015	1
35074	gemcitabine	MCF7	24	0.0015999999595799998	3
35075	gemcitabine	MCF7	24	0.0046	1
35076	gemcitabine	MCF7	24	0.00499999988824	3
35077	gemcitabine	MCF7	24	0.0137	1
35078	gemcitabine	MCF7	24	0.0152000002563	3
35079	gemcitabine	MCF7	24	0.0412	1
35080	gemcitabine	MCF7	24	0.0456999987364	3
35081	gemcitabine	MCF7	24	0.08	6
35082	gemcitabine	MCF7	24	0.1235	1
35083	gemcitabine	MCF7	24	0.137040004134	3
35084	gemcitabine	MCF7	24	0.3704	1
35085	gemcitabine	MCF7	24	0.411100000143	3
35086	gemcitabine	MCF7	24	1.1111	1
35087	gemcitabine	MCF7	24	1.23329997063	3
35088	gemcitabine	MCF7	24	10.0	5
35089	gemcitabine	MCF7	24	11.100000381500001	3
35090	gemcitabine	MCF7	24	3.3333	1
35091	gemcitabine	MCF7	24	3.70000004768	3
35092	gemcitabine	MCF7	6	0.0015	2
35093	gemcitabine	MCF7	6	0.0015999999595799998	3
35094	gemcitabine	MCF7	6	0.0046	2
35095	gemcitabine	MCF7	6	0.00499999988824	3
35096	gemcitabine	MCF7	6	0.0137	2
35097	gemcitabine	MCF7	6	0.0152000002563	3
35098	gemcitabine	MCF7	6	0.0412	2
35099	gemcitabine	MCF7	6	0.0456999987364	3
35100	gemcitabine	MCF7	6	0.08	4
35101	gemcitabine	MCF7	6	0.1235	2
35102	gemcitabine	MCF7	6	0.137040004134	3
35103	gemcitabine	MCF7	6	0.3704	2
35104	gemcitabine	MCF7	6	0.411100000143	3
35105	gemcitabine	MCF7	6	1.1111	2
35106	gemcitabine	MCF7	6	1.23329997063	3
35107	gemcitabine	MCF7	6	10.0	4
35108	gemcitabine	MCF7	6	11.100000381500001	3
35109	gemcitabine	MCF7	6	3.3333	2
35110	gemcitabine	MCF7	6	3.70000004768	3
35111	gemcitabine	PC3	24	0.0015	1
35112	gemcitabine	PC3	24	0.0046	1
35113	gemcitabine	PC3	24	0.0137	1
35114	gemcitabine	PC3	24	0.0412	1
35115	gemcitabine	PC3	24	0.08	6
35116	gemcitabine	PC3	24	0.1235	1
35117	gemcitabine	PC3	24	0.3704	1
35118	gemcitabine	PC3	24	1.1111	1
35119	gemcitabine	PC3	24	10.0	3
35120	gemcitabine	PC3	24	3.3333	1
35121	gemcitabine	PC3	6	0.0015	2
35122	gemcitabine	PC3	6	0.0046	2
35123	gemcitabine	PC3	6	0.0137	2
35124	gemcitabine	PC3	6	0.0412	2
35125	gemcitabine	PC3	6	0.08	4
35126	gemcitabine	PC3	6	0.1235	2
35127	gemcitabine	PC3	6	0.3704	1
35128	gemcitabine	PC3	6	1.1111	2
35129	gemcitabine	PC3	6	10.0	5
35130	gemcitabine	PC3	6	3.3333	2
35131	genistein	A375	24	0.0399999991059	15
35132	genistein	A375	24	0.119999997318	15
35133	genistein	A375	24	0.37000000476800005	15
35134	genistein	A375	24	1.1100000143100002	14
35135	genistein	A375	24	10.0	15
35136	genistein	A375	24	3.32999992371	13
35137	genistein	A549	24	0.0399999991059	15
35138	genistein	A549	24	0.119999997318	15
35139	genistein	A549	24	0.37000000476800005	10
35140	genistein	A549	24	0.3700000047680001	5
35141	genistein	A549	24	1.1100000143100002	15
35142	genistein	A549	24	10.0	21
35143	genistein	A549	24	3.32999992371	15
35144	genistein	HA1E	24	0.0399999991059	15
35145	genistein	HA1E	24	0.119999997318	15
35146	genistein	HA1E	24	0.37000000476800005	9
35147	genistein	HA1E	24	0.3700000047680001	6
35148	genistein	HA1E	24	1.1100000143100002	15
35149	genistein	HA1E	24	10.0	17
35150	genistein	HA1E	24	19.7	9
35151	genistein	HA1E	24	19.700001	9
35152	genistein	HA1E	24	3.32999992371	15
35153	genistein	HA1E	6	10.0	4
35154	genistein	HA1E	6	19.7	9
35155	genistein	HCC515	24	0.0399999991059	15
35156	genistein	HCC515	24	0.119999997318	13
35157	genistein	HCC515	24	0.37000000476800005	9
35158	genistein	HCC515	24	0.3700000047680001	6
35159	genistein	HCC515	24	1.1100000143100002	15
35160	genistein	HCC515	24	10.0	16
35161	genistein	HCC515	24	3.32999992371	15
35162	genistein	HEPG2	24	0.0399999991059	15
35163	genistein	HEPG2	24	0.119999997318	13
35164	genistein	HEPG2	24	0.37000000476800005	9
35165	genistein	HEPG2	24	0.3700000047680001	6
35166	genistein	HEPG2	24	1.1100000143100002	15
35167	genistein	HEPG2	24	10.0	15
35168	genistein	HEPG2	24	3.32999992371	15
35169	genistein	HT29	24	0.0399999991059	15
35170	genistein	HT29	24	0.119999997318	14
35171	genistein	HT29	24	0.37000000476800005	9
35172	genistein	HT29	24	0.3700000047680001	6
35173	genistein	HT29	24	1.1100000143100002	15
35174	genistein	HT29	24	10.0	15
35175	genistein	HT29	24	3.32999992371	15
35176	genistein	MCF7	24	0.0399999991059	15
35177	genistein	MCF7	24	0.08	3
35178	genistein	MCF7	24	0.119999997318	15
35179	genistein	MCF7	24	0.37000000476800005	9
35180	genistein	MCF7	24	0.3700000047680001	6
35181	genistein	MCF7	24	0.4	4
35182	genistein	MCF7	24	1.1100000143100002	15
35183	genistein	MCF7	24	10.0	25
35184	genistein	MCF7	24	2.0	4
35185	genistein	MCF7	24	3.32999992371	15
35186	genistein	MCF7	6	0.08	4
35187	genistein	MCF7	6	0.4	4
35188	genistein	MCF7	6	10.0	12
35189	genistein	MCF7	6	2.0	4
35190	genistein	PC3	24	0.0399999991059	15
35191	genistein	PC3	24	0.08	12
35192	genistein	PC3	24	0.119999997318	15
35193	genistein	PC3	24	0.37000000476800005	9
35194	genistein	PC3	24	0.3700000047680001	6
35195	genistein	PC3	24	0.4	12
35196	genistein	PC3	24	1.1100000143100002	15
35197	genistein	PC3	24	10.0	36
35198	genistein	PC3	24	2.0	12
35199	genistein	PC3	24	3.32999992371	15
35200	genistein	PC3	6	0.08	8
35201	genistein	PC3	6	0.4	8
35202	genistein	PC3	6	10.0	15
35203	genistein	PC3	6	2.0	8
35204	genistein	VCAP	24	1.0	4
35205	genistein	VCAP	24	10.0	97
35206	genistein	VCAP	24	20.0	4
35207	genistein	VCAP	24	5.0	4
35208	genistein	VCAP	48	1.0	4
35209	genistein	VCAP	48	20.0	4
35210	genistein	VCAP	48	5.0	4
35211	genistein	VCAP	6	1.0	4
35212	genistein	VCAP	6	10.0	85
35213	genistein	VCAP	6	20.0	4
35214	genistein	VCAP	6	5.0	4
35215	glutamine	A549	6	0.0015	3
35216	glutamine	A549	6	0.0046	3
35217	glutamine	A549	6	0.0137	3
35218	glutamine	A549	6	0.0412	3
35219	glutamine	A549	6	0.1235	3
35220	glutamine	A549	6	0.3704	3
35221	glutamine	A549	6	1.1111	3
35222	glutamine	A549	6	10.0	3
35223	glutamine	A549	6	3.3333	3
35224	glutamine	HCC515	6	0.0015	3
35225	glutamine	HCC515	6	0.0046	3
35226	glutamine	HCC515	6	0.0137	3
35227	glutamine	HCC515	6	0.0412	3
35228	glutamine	HCC515	6	0.1235	3
35229	glutamine	HCC515	6	0.3704	3
35230	glutamine	HCC515	6	1.1111	3
35231	glutamine	HCC515	6	10.0	3
35232	glutamine	HCC515	6	3.3333	3
35233	glutamine	MCF7	24	0.0015	1
35234	glutamine	MCF7	24	0.0046	1
35235	glutamine	MCF7	24	0.0137	1
35236	glutamine	MCF7	24	0.0412	1
35237	glutamine	MCF7	24	0.1235	1
35238	glutamine	MCF7	24	0.3704	1
35239	glutamine	MCF7	24	1.1111	1
35240	glutamine	MCF7	24	10.0	1
35241	glutamine	MCF7	24	3.3333	1
35242	glutamine	MCF7	6	0.0015	2
35243	glutamine	MCF7	6	0.0046	2
35244	glutamine	MCF7	6	0.0137	2
35245	glutamine	MCF7	6	0.0412	2
35246	glutamine	MCF7	6	0.1235	2
35247	glutamine	MCF7	6	0.3704	2
35248	glutamine	MCF7	6	1.1111	2
35249	glutamine	MCF7	6	10.0	2
35250	glutamine	MCF7	6	3.3333	2
35251	glutamine	PC3	24	0.0015	1
35252	glutamine	PC3	24	0.0046	1
35253	glutamine	PC3	24	0.0137	1
35254	glutamine	PC3	24	0.0412	1
35255	glutamine	PC3	24	0.1235	1
35256	glutamine	PC3	24	0.3704	1
35257	glutamine	PC3	24	1.1111	1
35258	glutamine	PC3	24	10.0	1
35259	glutamine	PC3	24	3.3333	1
35260	glutamine	PC3	6	0.0015	2
35261	glutamine	PC3	6	0.0046	2
35262	glutamine	PC3	6	0.0137	2
35263	glutamine	PC3	6	0.1235	2
35264	glutamine	PC3	6	0.3704	2
